n;Lista wiązana;Tablica dynamiczna
45564;121361;20
45563;121952;30
45562;121962;30
45561;121350;30
45560;125017;40
45559;121981;20
45558;121510;30
45557;121931;21
45556;121821;30
45555;122572;20
45554;121801;30
45553;121781;30
45552;125267;30
45551;121971;31
45550;121751;30
45549;121811;30
45548;121912;20
45547;121922;30
45546;121781;30
45545;121741;30
45544;121741;30
45543;125719;30
45542;121731;20
45541;121781;30
45540;121781;20
45539;121751;30
45538;121521;30
45537;121731;30
45536;121791;30
45535;125539;30
45534;121831;21
45533;121681;30
45532;121681;30
45531;121741;30
45530;121731;30
45529;121621;20
45528;121771;31
45527;125558;30
45526;121541;30
45525;121881;31
45524;121891;30
45523;121490;31
45522;121831;30
45521;121861;30
45520;121580;30
45519;125598;231
45518;121721;30
45517;121801;30
45516;121791;30
45515;121851;30
45514;121801;30
45513;121841;30
45512;121831;30
45511;125599;30
45510;121641;20
45509;121230;30
45508;121761;20
45507;121701;20
45506;121510;20
45505;121621;20
45504;121761;30
45503;125568;30
45502;121621;30
45501;121751;30
45500;121751;20
45499;121691;30
45498;121721;21
45497;121731;30
45496;121691;20
45495;122352;31
45494;125388;30
45493;121550;30
45492;121631;30
45491;121621;20
45490;123424;30
45489;123434;30
45488;121862;30
45487;122022;60
45486;138492;31
45485;122923;31
45484;121611;20
45483;121641;40
45482;121781;30
45481;121801;30
45480;121741;30
45479;121540;30
45478;126019;30
45477;121611;20
45476;121801;30
45475;121671;20
45474;121700;30
45473;121701;30
45472;121631;30
45471;121581;30
45470;125638;40
45469;121671;30
45468;122282;40
45467;122373;30
45466;121401;20
45465;121310;30
45464;121390;20
45463;121440;30
45462;125468;30
45461;121620;20
45460;121441;20
45459;121431;30
45458;121401;30
45457;121641;40
45456;121591;30
45455;121481;30
45454;125168;30
45453;121640;20
45452;121400;30
45451;121541;40
45450;121541;30
45449;121641;30
45448;121450;20
45447;121591;30
45446;125037;30
45445;121611;20
45444;121660;31
45443;121581;30
45442;121691;20
45441;121460;30
45440;121410;20
45439;121400;171
45438;121641;30
45437;128974;30
45436;123014;30
45435;121641;30
45434;121430;30
45433;121500;30
45432;121651;30
45431;121671;30
45430;121500;40
45429;125408;30
45428;121340;30
45427;121510;30
45426;121430;31
45425;121641;30
45424;121391;30
45423;121631;151
45422;121230;30
45421;137621;30
45420;121500;20
45419;122302;30
45418;120989;20
45417;120959;30
45416;121521;30
45415;121611;30
45414;121481;30
45413;125218;30
45412;121310;30
45411;121531;30
45410;121531;30
45409;121431;30
45408;121610;30
45407;121070;30
45406;121270;20
45405;125238;30
45404;121521;30
45403;121541;30
45402;121420;30
45401;121210;30
45400;121190;30
45399;121560;41
45398;121460;30
45397;125268;30
45396;121451;20
45395;121540;30
45394;121400;30
45393;121490;40
45392;121500;40
45391;121310;40
45390;121500;30
45389;124877;30
45388;120929;30
45387;122062;30
45386;124366;20
45385;122914;30
45384;121290;30
45383;121490;30
45382;121480;30
45381;125508;30
45380;121300;20
45379;121490;30
45378;121360;30
45377;121039;31
45376;121471;30
45375;121120;150
45374;121120;30
45373;125017;31
45372;121501;40
45371;120960;30
45370;121441;30
45369;121491;30
45368;121450;30
45367;121460;30
45366;121510;40
45365;121441;30
45364;124977;40
45363;121300;20
45362;121380;30
45361;121410;30
45360;121360;30
45359;121941;151
45358;121371;30
45357;121140;30
45356;125127;30
45355;121390;30
45354;121410;30
45353;121590;40
45352;121140;30
45351;121390;30
45350;121230;30
45349;121340;30
45348;125188;30
45347;121391;20
45346;121371;30
45345;121461;30
45344;121411;20
45343;121250;151
45342;121421;30
45341;121280;30
45340;125007;20
45339;121390;30
45338;121390;30
45337;121360;30
45336;121370;30
45335;121401;30
45334;121180;31
45333;121330;20
45332;125799;30
45331;121320;20
45330;121400;31
45329;121020;30
45328;121281;30
45327;121411;230
45326;121220;30
45325;121350;30
45324;121401;30
45323;125148;30
45322;121030;30
45321;121240;30
45320;121150;30
45319;121330;30
45318;121380;30
45317;121200;31
45316;121290;30
45315;124987;40
45314;120769;30
45313;120810;30
45312;121291;40
45311;120920;160
45310;121291;20
45309;121260;40
45308;120919;30
45307;125037;30
45306;121270;40
45305;120970;30
45304;121290;30
45303;121230;41
45302;120929;40
45301;121290;30
45300;121360;40
45299;124736;30
45298;121300;30
45297;121280;40
45296;120979;31
45295;121260;221
45294;121300;30
45293;120919;30
45292;121310;20
45291;125037;40
45290;120909;30
45289;121260;30
45288;121330;40
45287;121270;30
45286;121300;30
45285;121310;40
45284;120779;20
45283;121881;30
45282;125047;30
45281;121260;20
45280;121260;30
45279;120880;30
45278;121240;30
45277;121120;30
45276;121070;20
45275;121230;30
45274;124717;30
45273;121079;30
45272;121200;20
45271;121200;30
45270;121180;20
45269;121280;30
45268;121190;30
45267;121220;30
45266;124837;20
45265;121190;30
45264;120990;20
45263;121130;30
45262;121139;31
45261;121030;30
45260;121190;30
45259;121170;30
45258;124827;30
45257;121080;30
45256;121000;30
45255;121050;30
45254;121019;31
45253;121150;30
45252;120919;30
45251;121059;30
45250;124797;40
45249;121010;20
45248;121180;30
45247;121150;211
45246;120809;30
45245;120959;30
45244;121040;30
45243;121089;30
45242;121010;20
45241;124857;30
45240;122442;40
45239;121360;30
45238;122071;30
45237;129696;41
45236;122402;30
45235;125148;40
45234;127221;40
45233;128283;40
45232;120909;41
45231;120869;31
45230;121100;30
45229;121070;40
45228;120920;30
45227;121130;30
45226;121080;30
45225;124857;30
45224;121150;30
45223;121310;30
45222;121040;30
45221;121120;30
45220;121070;30
45219;121050;30
45218;121010;30
45217;125388;40
45216;121030;30
45215;121079;30
45214;121030;30
45213;121040;30
45212;120809;30
45211;120999;40
45210;121049;30
45209;125117;30
45208;120970;30
45207;120960;40
45206;120939;20
45205;120959;30
45204;120749;30
45203;120669;30
45202;121010;30
45201;124757;40
45200;121019;30
45199;120679;150
45198;120388;40
45197;120959;30
45196;120699;40
45195;122252;30
45194;120940;40
45193;121060;30
45192;124496;30
45191;120939;30
45190;121039;41
45189;120930;30
45188;121030;30
45187;121030;20
45186;121039;40
45185;120869;20
45184;124686;41
45183;120589;160
45182;120639;30
45181;121020;40
45180;122242;100
45179;123174;50
45178;124486;40
45177;132972;140
45176;135277;40
45175;122162;30
45174;121350;41
45173;120569;20
45172;122954;30
45171;124636;30
45170;120959;31
45169;120889;40
45168;110259;120
45167;57359;131
45166;50726;40
45165;49905;20
45164;49184;30
45163;49935;40
45162;49223;30
45161;49213;40
45160;50276;30
45159;49284;40
45158;49894;30
45157;49614;30
45156;49183;40
45155;49173;30
45154;49815;30
45153;49834;30
45152;49824;40
45151;49824;131
45150;49143;40
45149;56918;40
45148;53652;30
45147;49514;30
45146;49754;40
45145;49454;40
45144;49725;30
45143;49494;30
45142;49243;30
45141;49454;40
45140;50416;40
45139;50406;30
45138;49734;30
45137;49714;30
45136;49484;40
45135;49534;150
45134;49464;30
45133;49464;40
45132;49433;31
45131;49424;40
45130;49434;30
45129;54704;30
45128;51448;30
45127;54704;30
45126;49915;40
45125;49434;30
45124;49103;30
45123;50336;30
45122;49655;40
45121;50286;30
45120;50266;30
45119;50296;130
45118;86905;30
45117;49664;30
45116;49664;20
45115;50285;40
45114;56056;30
45113;50606;30
45112;49544;41
45111;49604;30
45110;59142;40
45109;50455;30
45108;50416;20
45107;52129;40
45106;58451;30
45105;50406;20
45104;49614;30
45103;49554;30
45102;50255;30
45101;50215;30
45100;50215;40
45099;50255;30
45098;49123;30
45097;49524;30
45096;49564;30
45095;50225;40
45094;49534;40
45093;49614;30
45092;49544;30
45091;60696;40
45090;54764;40
45089;49614;30
45088;49514;30
45087;49574;30
45086;49604;40
45085;50236;30
45084;49534;30
45083;49644;30
45082;50255;30
45081;49564;30
45080;49584;40
45079;50285;40
45078;50245;30
45077;49824;40
45076;50205;30
45075;50255;30
45074;50215;40
45073;49594;40
45072;49544;30
45071;55435;30
45070;51468;40
45069;48983;20
45068;50305;30
45067;49534;30
45066;49073;30
45065;49083;30
45064;50195;30
45063;50135;30
45062;50215;30
45061;50196;30
45060;49604;31
45059;48833;30
45058;50075;20
45057;49544;40
45056;49464;30
45055;49494;30
45054;50115;40
45053;49474;30
45052;50095;30
45051;55245;50
45050;52119;30
45049;48983;40
45048;49504;30
45047;49494;30
45046;49454;40
45045;49123;40
45044;49645;20
45043;49434;40
45042;50085;30
45041;50135;31
45040;50115;30
45039;50105;40
45038;50085;30
45037;49354;30
45036;49434;40
45035;49584;30
45034;50085;30
45033;49444;30
45032;49464;30
45031;59884;50
45030;55435;30
45029;52880;20
45028;49443;31
45027;50305;30
45026;50276;30
45025;49564;30
45024;50175;40
45023;50185;150
45022;50185;30
45021;49534;31
45020;49504;30
45019;49473;31
45018;50195;30
45017;49664;30
45016;50185;30
45015;50126;30
45014;50175;30
45013;50175;40
45012;54223;40
45011;55916;30
45010;50255;31
45009;49564;30
45008;49484;40
45007;50185;30
45006;50215;30
45005;50265;30
45004;49534;30
45003;49103;30
45002;50215;20
45001;49564;30
45000;49574;20
44999;50225;30
44998;50215;30
44997;49504;30
44996;50166;30
44995;50205;31
44994;49514;30
44993;49503;30
44992;68069;30
44991;57068;30
44990;49724;30
44989;49574;40
44988;49605;30
44987;49334;40
44986;50236;30
44985;49264;40
44984;49244;30
44983;49234;40
44982;49294;30
44981;49504;40
44980;50095;30
44979;49353;30
44978;49193;30
44977;49143;40
44976;49023;30
44975;49133;30
44974;49414;30
44973;62308;40
44972;53241;30
44971;50215;30
44970;49073;30
44969;50196;40
44968;50185;30
44967;50135;30
44966;50135;40
44965;49464;30
44964;50145;40
44963;49013;30
44962;50125;40
44961;50115;30
44960;49483;40
44959;49454;30
44958;49444;30
44957;50145;30
44956;49473;30
44955;49444;30
44954;49474;30
44953;52690;30
44952;53431;30
44951;49463;30
44950;49464;40
44949;49443;30
44948;49454;30
44947;49464;30
44946;49434;30
44945;49464;30
44944;49433;30
44943;50085;30
44942;49433;40
44941;50115;30
44940;49443;41
44939;49384;30
44938;49464;30
44937;49454;20
44936;49434;40
44935;50065;30
44934;49444;30
44933;66406;30
44932;52881;40
44931;49274;30
44930;49083;30
44929;49494;30
44928;49233;40
44927;50105;30
44926;49244;40
44925;49224;30
44924;49234;40
44923;49224;30
44922;49174;40
44921;49163;40
44920;49213;30
44919;49153;40
44918;49354;30
44917;49434;40
44916;49173;30
44915;49164;40
44914;49164;30
44913;56427;30
44912;54033;30
44911;49304;30
44910;49204;30
44909;49404;40
44908;50065;30
44907;71676;30
44906;49945;30
44905;51498;30
44904;51457;30
44903;50826;30
44902;50836;30
44901;50926;40
44900;50786;31
44899;55285;30
44898;51437;30
44897;50936;20
44896;51047;20
44895;50877;30
44894;55005;30
44893;52439;30
44892;50796;20
44891;50375;30
44890;50395;31
44889;50786;20
44888;50937;20
44887;50346;20
44886;50817;30
44885;50837;20
44884;50777;30
44883;50757;30
44882;51388;20
44881;50456;30
44880;51308;20
44879;50767;30
44878;50987;20
44877;50275;40
44876;50115;20
44875;53863;30
44874;51819;30
44873;50797;30
44872;50827;30
44871;50486;30
44870;50636;30
44869;50967;30
44868;50556;31
44867;50676;30
44866;50876;30
44865;51367;30
44864;50125;20
44863;50616;160
44862;50676;20
44861;51338;40
44860;51348;30
44859;50596;30
44858;50666;20
44857;52449;30
44856;54944;40
44855;51578;30
44854;57830;30
44853;51528;30
44852;59413;30
44851;50375;40
44850;51417;30
44849;50496;30
44848;50446;20
44847;50315;30
44846;50315;30
44845;51317;30
44844;50355;30
44843;51237;30
44842;50435;20
44841;50786;30
44840;50215;30
44839;49804;30
44838;49614;30
44837;54092;30
44836;55455;30
44835;50866;30
44834;50686;30
44833;50626;30
44832;49945;30
44831;50155;30
44830;49975;30
44829;50075;30
44828;49595;30
44827;50756;31
44826;49734;30
44825;50095;30
44824;50355;30
44823;49604;30
44822;49665;30
44821;49865;30
44820;49865;30
44819;49824;30
44818;53351;30
44817;50856;20
44816;50185;30
44815;49724;150
44814;50045;30
44813;49925;20
44812;49874;30
44811;49474;30
44810;49905;30
44809;49664;30
44808;50065;30
44807;50315;31
44806;49915;20
44805;50115;30
44804;49965;30
44803;49885;30
44802;49804;30
44801;50806;30
44800;49524;30
44799;49795;30
44798;52740;41
44797;51267;31
44796;49684;40
44795;50275;40
44794;49494;30
44793;76475;30
44792;50296;30
44791;50055;40
44790;50065;40
44789;50136;20
44788;51167;30
44787;49874;31
44786;49704;20
44785;49885;30
44784;49865;30
44783;50136;30
44782;49634;20
44781;49995;30
44780;49544;41
44779;49855;30
44778;54013;40
44777;49855;30
44776;52570;30
44775;50816;30
44774;51287;30
44773;50626;30
44772;50697;40
44771;51247;21
44770;50235;30
44769;51207;30
44768;51287;30
44767;51197;30
44766;50356;30
44765;50185;30
44764;50105;41
44763;51187;30
44762;50646;30
44761;50617;20
44760;50396;30
44759;55135;20
44758;54864;30
44757;50446;30
44756;50145;30
44755;51177;30
44754;50125;30
44753;50035;30
44752;51127;30
44751;50345;31
44750;51277;20
44749;50335;30
44748;51177;20
44747;51217;30
44746;51177;20
44745;51207;30
44744;51187;30
44743;50346;30
44742;50626;30
44741;50085;40
44740;51237;30
44739;55305;30
44738;52400;20
44737;50236;30
44736;50646;30
44735;50586;30
44734;50065;20
44733;50736;30
44732;50726;30
44731;51257;30
44730;51097;40
44729;50686;30
44728;50135;30
44727;50145;30
44726;51187;31
44725;50556;30
44724;51178;40
44723;50656;30
44722;50065;40
44721;50186;30
44720;53832;30
44719;53151;40
44718;51148;30
44717;50626;30
44716;51077;30
44715;51117;20
44714;50085;40
44713;51067;30
44712;51047;20
44711;50526;30
44710;50345;31
44709;50576;30
44708;50225;30
44707;50126;30
44706;51037;30
44705;50946;30
44704;50395;41
44703;50446;30
44702;51087;30
44701;50516;30
44700;58401;40
44699;50947;30
44698;50055;30
44697;50285;40
44696;49885;30
44695;49895;30
44694;49835;30
44693;50505;30
44692;50255;30
44691;49875;30
44690;49955;30
44689;49724;30
44688;50216;30
44687;50206;30
44686;50977;30
44685;49964;30
44684;49724;40
44683;51107;30
44682;51057;30
44681;53532;30
44680;52400;30
44679;50015;40
44678;51117;30
44677;49935;30
44676;50405;40
44675;51097;30
44674;51097;31
44673;50907;40
44672;50115;40
44671;50045;40
44670;51087;40
44669;51047;40
44668;50436;30
44667;50035;30
44666;50616;40
44665;50466;40
44664;49975;40
44663;50545;40
44662;49975;30
44661;53752;140
44660;52850;40
44659;53702;30
44658;51227;30
44657;51067;30
44656;50606;20
44655;50005;40
44654;51057;30
44653;50446;30
44652;50526;30
44651;50535;40
44650;49524;30
44649;53902;30
44648;51107;40
44647;51147;30
44646;50696;40
44645;50045;30
44644;50586;30
44643;50466;30
44642;54804;40
44641;55846;40
44640;50065;31
44639;50516;30
44638;50496;40
44637;50145;20
44636;50465;31
44635;50185;30
44634;50746;30
44633;50736;30
44632;49975;40
44631;50666;30
44630;50996;31
44629;50235;40
44628;50055;30
44627;51117;31
44626;50987;40
44625;50045;30
44624;50375;31
44623;50115;30
44622;54964;40
44621;49924;31
44620;50205;30
44619;50756;40
44618;50576;30
44617;50496;30
44616;50425;30
44615;50586;30
44614;50495;31
44613;49945;30
44612;49995;30
44611;51097;40
44610;51067;30
44609;50436;40
44608;50105;30
44607;50506;30
44606;50045;40
44605;50446;30
44604;50045;40
44603;53912;30
44602;52660;30
44601;51047;40
44600;51057;30
44599;50115;30
44598;50546;30
44597;50005;40
44596;50395;30
44595;50466;30
44594;50226;30
44593;50236;30
44592;50957;40
44591;50246;30
44590;49945;30
44589;50977;30
44588;50456;30
44587;50196;40
44586;51077;30
44585;50486;30
44584;66035;40
44583;57299;30
44582;53020;30
44581;49894;40
44580;50075;30
44579;50986;40
44578;50406;40
44577;50446;40
44576;50455;31
44575;50396;30
44574;50015;30
44573;51006;40
44572;50366;20
44571;49895;40
44570;50356;20
44569;50596;40
44568;50396;30
44567;50917;30
44566;50085;30
44565;49825;30
44564;56317;30
44563;50335;81
44562;55004;30
44561;50155;40
44560;50105;30
44559;49965;30
44558;50045;31
44557;50305;30
44556;50336;30
44555;50376;30
44554;50416;30
44553;49704;30
44552;50416;30
44551;50866;30
44550;49844;30
44549;50917;30
44548;50476;20
44547;50345;40
44546;50075;20
44545;50045;40
44544;54593;20
44543;51969;30
44542;50987;20
44541;50025;40
44540;49704;20
44539;49895;40
44538;49795;20
44537;49765;40
44536;49805;20
44535;50275;40
44534;50425;30
44533;50936;30
44532;50255;20
44531;49785;40
44530;50877;20
44529;52440;30
44528;50396;30
44527;49934;31
44526;49895;30
44525;55546;30
44524;54354;30
44523;55305;20
44522;49864;30
44521;50416;30
44520;50326;40
44519;49945;20
44518;50325;40
44517;50385;30
44516;50165;30
44515;50866;20
44514;50415;30
44513;51067;30
44512;50355;30
44511;49894;41
44510;50917;20
44509;50406;30
44508;50326;30
44507;50506;30
44506;50355;30
44505;57850;30
44504;51277;30
44503;51007;30
44502;57349;40
44501;51839;30
44500;50977;30
44499;51006;40
44498;50366;30
44497;50386;30
44496;50085;31
44495;50305;30
44494;50255;41
44493;50285;31
44492;50015;30
44491;50376;40
44490;49844;30
44489;50355;41
44488;49825;30
44487;50947;30
44486;54875;30
44485;54824;40
44484;50987;30
44483;49915;30
44482;50335;30
44481;50085;30
44480;50586;30
44479;50375;30
44478;49855;20
44477;50045;30
44476;50315;20
44475;50405;40
44474;50506;30
44473;50025;30
44472;49674;30
44471;50756;30
44470;50886;30
44469;50385;30
44468;76856;20
44467;53080;40
44466;55455;30
44465;50175;40
44464;49974;30
44463;54313;30
44462;50435;30
44461;49955;30
44460;49594;30
44459;49764;30
44458;49704;30
44457;49614;40
44456;49564;30
44455;62128;30
44454;51057;20
44453;49985;40
44452;50155;30
44451;50486;30
44450;50145;30
44449;50386;30
44448;49954;30
44447;62549;170
44446;50095;20
44445;51047;30
44444;49634;30
44443;49774;30
44442;53922;30
44441;52319;30
44440;50777;30
44439;50807;30
44438;50336;30
44437;51288;90
44436;49905;30
44435;50626;30
44434;51518;50
44433;55325;30
44432;51147;20
44431;50065;210
44430;51227;60
44429;51989;40
44428;59893;40
44427;49775;30
44426;49374;30
44425;49484;41
44424;50776;30
44423;49624;40
44422;49724;30
44421;49684;40
44420;49924;30
44419;49915;40
44418;50075;30
44417;49714;40
44416;49884;31
44415;49794;170
44414;50396;30
44413;49463;41
44412;49744;31
44411;49504;40
44410;49513;30
44409;54794;40
44408;50656;30
44407;49994;30
44406;50776;20
44405;49694;30
44404;50275;20
44403;49764;40
44402;49664;30
44401;50335;30
44400;49684;20
44399;49814;30
44398;50255;30
44397;50245;40
44396;50726;30
44395;50255;30
44394;49614;20
44393;50376;30
44392;50787;20
44391;50556;30
44390;49734;20
44389;53592;30
44388;54714;30
44387;50415;40
44386;49975;30
44385;49925;40
44384;50756;40
44383;49513;30
44382;50336;30
44381;49554;30
44380;50486;30
44379;49504;40
44378;49854;20
44377;50365;31
44376;50866;30
44375;50706;30
44374;50075;30
44373;49615;30
44372;50676;30
44371;67087;30
44370;124155;30
44369;118725;30
44368;118685;30
44367;118755;30
44366;118735;30
44365;118705;30
44364;118565;31
44363;118725;40
44362;122392;30
44361;119106;30
44360;117934;30
44359;118425;30
44358;118615;20
44357;118214;30
44356;118685;20
44355;118616;40
44354;118565;30
44353;122572;30
44352;118595;30
44351;129706;30
44350;118656;20
44349;118635;30
44348;118555;30
44347;118345;20
44346;118565;30
44345;122232;30
44344;118615;40
44343;118505;20
44342;118585;30
44341;118474;31
44340;118445;30
44339;118585;20
44338;118585;30
44337;122282;30
44336;118585;30
44335;118595;40
44334;118454;20
44333;118525;30
44332;118535;30
44331;118515;30
44330;118445;30
44329;118555;30
44328;122072;20
44327;118544;30
44326;118505;30
44325;118565;40
44324;118395;20
44323;140557;40
44322;118555;30
44321;118545;31
44320;122242;20
44319;118545;40
44318;118395;30
44317;118435;30
44316;118304;30
44315;118535;150
44314;118825;40
44313;119867;30
44312;122061;30
44311;118485;40
44310;118575;30
44309;118405;30
44308;118485;30
44307;118374;31
44306;118515;30
44305;118465;30
44304;130648;20
44303;119436;40
44302;118455;30
44301;118535;30
44300;118304;30
44299;118294;30
44298;118194;30
44297;118444;30
44296;118354;31
44295;122352;30
44294;118495;30
44293;118375;20
44292;118524;31
44291;118525;30
44290;118475;30
44289;118485;20
44288;118585;30
44287;122192;30
44286;118295;20
44285;118435;30
44284;118244;20
44283;118505;30
44282;118435;20
44281;118424;30
44280;118304;20
44279;122202;30
44278;118385;30
44277;118104;30
44276;118315;40
44275;118154;30
44274;144775;30
44273;118425;30
44272;118305;30
44271;118495;40
44270;121841;20
44269;118464;30
44268;118194;20
44267;118344;30
44266;118284;31
44265;118385;30
44264;118455;30
44263;118294;30
44262;122041;20
44261;118324;30
44260;118445;20
44259;118495;30
44258;118304;30
44257;118455;30
44256;118495;30
44255;118224;30
44254;122171;30
44253;118525;30
44252;118404;20
44251;118445;30
44250;118345;30
44249;118285;30
44248;118375;20
44247;118464;30
44246;118415;20
44245;122042;20
44244;118204;30
44243;118264;30
44242;118374;30
44241;118214;30
44240;118394;30
44239;118335;30
44238;118355;30
44237;122012;30
44236;118355;30
44235;118194;30
44234;118064;30
44233;118265;20
44232;118355;30
44231;118155;20
44230;118295;30
44229;118415;30
44228;122191;30
44227;117633;30
44226;118264;30
44225;118124;30
44224;118304;30
44223;118204;30
44222;118115;30
44221;118325;30
44220;121972;30
44219;122252;41
44218;118024;20
44217;118434;31
44216;120519;30
44215;121180;30
44214;118254;40
44213;118354;31
44212;128334;30
44211;118285;30
44210;118295;40
44209;118335;30
44208;118304;30
44207;117974;30
44206;118295;30
44205;118345;30
44204;118104;30
44203;122122;30
44202;118165;30
44201;118295;30
44200;118395;30
44199;118324;30
44198;118274;30
44197;118114;30
44196;118325;30
44195;122181;30
44194;121140;30
44193;120319;30
44192;118175;30
44191;117924;30
44190;118034;30
44189;118305;30
44188;118154;30
44187;122362;30
44186;118725;30
44185;118134;20
44184;136579;30
44183;118245;30
44182;117934;30
44181;117663;30
44180;139013;31
44179;121230;40
44178;118254;30
44177;118264;30
44176;118435;30
44175;118084;151
44174;118274;30
44173;118305;40
44172;118084;20
44171;118224;20
44170;121450;30
44169;117974;20
44168;118225;30
44167;118285;30
44166;118064;30
44165;118254;30
44164;118254;40
44163;117974;20
44162;121902;30
44161;118195;30
44160;117714;30
44159;118114;30
44158;118194;40
44157;118044;30
44156;118214;30
44155;118254;40
44154;118024;30
44153;121651;40
44152;118274;30
44151;118064;30
44150;118175;30
44149;118285;40
44148;118064;31
44147;118174;30
44146;118234;30
44145;121971;40
44144;118224;30
44143;118234;40
44142;118004;30
44141;118155;30
44140;118245;40
44139;117553;30
44138;118184;30
44137;118224;30
44136;121290;30
44135;154453;30
44134;118084;30
44133;118194;30
44132;118094;30
44131;118204;30
44130;117884;30
44129;118134;30
44128;121801;30
44127;117994;30
44126;118114;30
44125;118024;20
44124;117954;30
44123;118094;20
44122;118014;30
44121;117984;31
44120;121931;31
44119;117884;20
44118;117964;30
44117;118074;20
44116;118024;30
44115;118004;30
44114;118064;30
44113;118124;30
44112;121661;30
44111;118044;31
44110;117733;31
44109;117964;30
44108;118095;20
44107;117824;30
44106;117944;30
44105;118044;20
44104;117814;30
44103;121441;30
44102;118023;30
44101;117904;30
44100;118085;30
44099;118044;30
44098;117934;30
44097;117904;30
44096;118024;31
44095;121360;30
44094;117924;40
44093;117954;30
44092;118054;30
44091;117823;30
44090;118024;30
44089;117844;30
44088;117853;40
44087;117974;30
44086;121832;30
44085;117824;30
44084;117664;30
44083;117774;30
44082;117784;30
44081;117823;30
44080;117984;30
44079;117834;40
44078;121651;30
44077;117924;30
44076;117864;30
44075;117893;30
44074;117934;30
44073;117744;30
44072;121581;30
44071;117943;30
44070;118034;30
44069;121881;30
44068;118023;30
44067;118034;30
44066;118024;30
44065;117714;30
44064;118014;30
44063;118014;30
44062;117944;30
44061;121520;30
44060;117894;30
44059;117924;30
44058;117964;30
44057;120859;31
44056;117944;30
44055;117733;30
44054;117673;30
44053;123324;20
44052;117914;30
44051;117793;30
44050;117753;30
44049;117773;30
44048;119006;30
44047;117904;30
44046;117683;30
44045;117954;30
44044;139104;40
44043;117943;31
44042;117814;30
44041;117984;40
44040;117964;40
44039;117483;30
44038;117913;40
44037;117954;40
44036;121451;30
44035;117964;30
44034;117884;30
44033;117253;30
44032;117974;30
44031;117593;30
44030;117943;31
44029;117924;30
44028;117934;40
44027;121410;30
44026;117643;30
44025;117793;40
44024;117683;30
44023;117813;40
44022;117563;40
44021;117733;30
44020;120268;40
44019;122042;40
44018;117553;30
44017;117904;40
44016;117833;40
44015;117703;30
44014;117723;30
44013;117843;41
44012;117463;20
44011;121621;40
44010;117854;40
44009;117433;30
44008;117633;30
44007;117693;30
44006;117403;30
44005;117793;30
44004;117743;41
44003;117323;20
44002;121591;40
44001;117803;30
44000;117683;30
43999;117803;161
43998;117743;41
43997;117373;30
43996;117664;30
43995;143533;30
43994;121320;31
43993;117714;30
43992;117784;40
43991;117774;30
43990;117473;30
43989;117763;40
43988;117773;30
43987;117493;30
43986;117784;30
43985;121480;30
43984;117513;20
43983;117704;30
43982;117834;30
43981;117473;31
43980;117834;30
43979;117734;30
43978;117503;20
43977;121080;40
43976;117604;30
43975;117513;30
43974;117683;30
43973;117753;30
43972;117513;30
43971;117603;41
43970;117713;20
43969;121210;30
43968;117743;30
43967;117603;30
43966;117734;40
43965;117664;40
43964;117744;20
43963;117333;30
43962;117753;30
43961;117613;30
43960;121090;30
43959;117653;30
43958;117713;30
43957;117322;30
43956;117683;30
43955;117573;40
43954;117322;20
43953;117613;40
43952;121410;30
43951;117663;30
43950;117703;30
43949;117664;30
43948;117283;20
43947;117624;30
43946;117634;20
43945;117253;30
43944;117643;31
43943;121150;30
43942;117613;20
43941;117443;40
43940;117683;30
43939;117573;30
43938;117683;30
43937;117503;30
43936;117463;30
43935;124968;40
43934;117864;30
43933;117573;20
43932;121391;30
43931;117443;40
43930;117272;30
43929;117523;30
43928;117703;30
43927;117272;30
43926;121300;30
43925;117172;30
43924;116982;30
43923;117462;31
43922;117523;40
43921;117122;30
43920;117584;30
43919;117493;30
43918;121641;40
43917;118485;30
43916;117593;30
43915;117102;30
43914;117624;30
43913;117593;30
43912;117072;20
43911;117513;30
43910;117573;30
43909;117083;30
43908;117593;21
43907;117433;30
43906;117233;20
43905;117453;30
43904;135227;40
43903;117433;30
43902;117162;20
43901;123664;40
43900;117503;40
43899;117142;30
43898;117603;30
43897;117353;30
43896;117272;30
43895;117533;40
43894;117463;40
43893;123113;41
43892;119377;30
43891;117433;30
43890;122422;30
43889;118475;20
43888;117463;40
43887;117253;30
43886;117543;31
43885;117463;40
43884;121862;30
43883;117523;30
43882;117453;40
43881;117153;30
43880;117513;30
43879;117503;40
43878;116832;30
43877;117352;30
43876;121220;30
43875;117152;30
43874;117523;30
43873;117223;30
43872;117203;30
43871;118996;151
43870;117623;30
43869;122402;40
43868;122452;20
43867;116992;30
43866;117322;20
43865;117393;40
43864;117032;40
43863;117112;30
43862;117392;40
43861;117323;40
43860;117052;31
43859;121230;30
43858;117022;30
43857;117093;30
43856;117373;40
43855;117022;30
43854;145045;40
43853;117092;30
43852;117373;30
43851;123434;30
43850;117263;40
43849;117283;30
43848;117332;30
43847;117302;41
43846;117273;40
43845;117333;40
43844;117233;40
43843;117313;30
43842;121109;41
43841;117273;40
43840;117252;30
43839;117352;30
43838;117252;31
43837;117062;40
43836;117272;20
43835;118074;30
43834;121430;30
43833;119256;30
43832;120448;20
43831;122542;30
43830;117653;40
43829;118064;30
43828;123425;30
43827;122923;30
43826;127613;30
43825;117644;30
43824;117193;30
43823;117153;160
43822;117273;20
43821;117192;30
43820;117102;20
43819;117233;30
43818;117163;30
